file_name,cell_code,grid_row,grid_col,province_code,is_intersection,raw_ratio,effective_ratio,raw_ratio_sum,tile_assigned_area_km2,tile_assigned_area_ha,tile_unassigned_ratio_raw,tile_excess_ratio_raw,unidentifiable_pixels_equiv,unidentifiable_area_km2,unidentifiable_area_ha,forest_pixels_equiv,forest_area_km2,forest_area_ha,rice_field_pixels_equiv,rice_field_area_km2,rice_field_area_ha,water_pixels_equiv,water_area_km2,water_area_ha,residential_pixels_equiv,residential_area_km2,residential_area_ha
S1_355_3_101_0306_2023_infered.png,355,3,101,4,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62793.0,5.849007979631757,584.9007979631757,33828.0,3.150992020368243,315.0992020368243
S1_356_3_102_0306_2023_infered.png,356,3,102,4,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,1.0,9.343853820598008e-05,0.009343853820598007,0.0,0.0,0.0,0.0,0.0,0.0,62485.0,5.838507059800665,583.8507059800664,33834.0,3.1613995016611294,316.13995016611295
S1_357_3_103_0306_2023_infered.png,357,3,103,4,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,54705.0,5.111555232558139,511.15552325581393,0.0,0.0,0.0,0.0,0.0,0.0,28450.0,2.658326411960133,265.8326411960133,13165.0,1.2301183554817277,123.01183554817277
S1_483_4_102_0306_2023_infered.png,483,4,102,4,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61051.0,5.704516196013289,570.451619601329,35269.0,3.295483803986711,329.5483803986711
S1_484_4_103_0306_2023_infered.png,484,4,103,4,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,7027.0,0.6565926079734219,65.65926079734218,0.0,0.0,0.0,0.0,0.0,0.0,81085.0,7.576463870431894,757.6463870431894,8208.0,0.7669435215946844,76.69435215946844
S1_485_4_104_0306_2023_infered.png,485,4,104,4,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33840.0,3.1521097897972488,315.21097897972487,62781.0,5.847890210202751,584.7890210202751
S1_612_5_104_0306_2023_infered.png,612,5,104,4,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65082.0,6.062222498214673,606.2222498214674,31539.0,2.9377775017853263,293.77775017853264
S1_2321_19_35_0306_2023_infered.png,2321,19,35,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,9.0,0.0008409468438538206,0.08409468438538206,0.0,0.0,0.0,0.0,0.0,0.0,78046.0,7.292504152823921,729.250415282392,18265.0,1.7066549003322258,170.66549003322257
S1_2322_19_36_0306_2023_infered.png,2322,19,36,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,17899.0,1.6672462508150403,166.72462508150403,2928.0,0.27273574067749246,27.273574067749244,6.0,0.0005588847145030583,0.055888471450305836,45169.0,4.207377278231441,420.73772782314404,30619.0,2.852081845561524,285.2081845561524
S1_2446_20_33_0306_2023_infered.png,2446,20,33,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79753.0,7.428788772627068,742.8788772627069,16868.0,1.5712112273729313,157.12112273729312
S1_2447_20_34_0306_2023_infered.png,2447,20,34,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,22.0,0.0020556478405315613,0.20556478405315612,0.0,0.0,0.0,0.0,0.0,0.0,75864.0,7.088621262458472,708.8621262458472,20434.0,1.9093230897009967,190.93230897009968
S1_2448_20_35_0306_2023_infered.png,2448,20,35,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,3.0,0.00028031561461794015,0.028031561461794016,0.0,0.0,0.0,0.0,0.0,0.0,67150.0,6.274397840531561,627.4397840531561,29167.0,2.7253218438538207,272.5321843853821
S1_2449_20_36_0306_2023_infered.png,2449,20,36,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,1259.0,0.11727264259322508,11.727264259322508,5.0,0.00046573726208588194,0.04657372620858819,0.0,0.0,0.0,80780.0,7.524451206259509,752.445120625951,14577.0,1.3578104138851803,135.78104138851802
S1_2571_21_31_0306_2023_infered.png,2571,21,31,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80249.0,7.474989909025988,747.4989909025987,16372.0,1.5250100909740119,152.50100909740118
S1_2572_21_32_0306_2023_infered.png,2572,21,32,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85001.0,7.942369186046512,794.2369186046511,11319.0,1.0576308139534885,105.76308139534885
S1_2573_21_33_0306_2023_infered.png,2573,21,33,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,12.0,0.0011177694290061167,0.11177694290061167,0.0,0.0,0.0,0.0,0.0,0.0,78652.0,7.326233427515757,732.6233427515757,17957.0,1.6726488030552362,167.26488030552363
S1_2574_21_34_0306_2023_infered.png,2574,21,34,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76126.0,7.113102159468439,711.3102159468439,20194.0,1.8868978405315615,188.68978405315616
S1_2575_21_35_0306_2023_infered.png,2575,21,35,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,13.0,0.001214700996677741,0.1214700996677741,0.0,0.0,0.0,0.0,0.0,0.0,69387.0,6.483419850498339,648.3419850498339,26920.0,2.5153654485049834,251.53654485049833
S1_2576_21_36_0306_2023_infered.png,2576,21,36,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,3.0,0.00027944235725152917,0.027944235725152918,0.0,0.0,0.0,0.0,0.0,0.0,82929.0,7.724625081504021,772.4625081504021,13689.0,1.2750954761387274,127.50954761387274
S1_2584_21_44_0306_2023_infered.png,2584,21,44,5,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,3.0,0.00027944235725152917,0.027944235725152918,25.0,0.0023286863104294096,0.23286863104294095,0.0,0.0,0.0,79823.0,7.435309094296271,743.5309094296272,16770.0,1.5620827770360481,156.2082777036048
S1_2585_21_45_0306_2023_infered.png,2585,21,45,5,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,3566.0,0.3332018272425249,33.32018272425249,0.0,0.0,0.0,0.0,0.0,0.0,70079.0,6.548079318936877,654.8079318936877,22675.0,2.118718853820598,211.87188538205982
S1_2586_21_46_0306_2023_infered.png,2586,21,46,5,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,3669.0,0.3428259966777409,34.282599667774086,1317.0,0.12305855481727575,12.305855481727574,0.0,0.0,0.0,70560.0,6.593023255813954,659.3023255813954,20774.0,1.9410921926910298,194.109219269103
S1_2587_21_47_0306_2023_infered.png,2587,21,47,5,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,19081.0,1.7773465395721426,177.73465395721425,31.0,0.0028875710249324682,0.2887571024932468,0.0,0.0,0.0,45471.0,4.235507808861428,423.5507808861428,32038.0,2.984258080541497,298.4258080541497
S1_2599_21_59_0306_2023_infered.png,2599,21,59,4,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73079.0,6.828394933554818,682.8394933554817,23241.0,2.1716050664451827,217.16050664451828
S1_2600_21_60_0306_2023_infered.png,2600,21,60,4,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77691.0,7.236718725742851,723.6718725742851,18930.0,1.763281274257149,176.3281274257149
S1_2601_21_61_0306_2023_infered.png,2601,21,61,4,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84178.0,7.86546926910299,786.546926910299,12142.0,1.1345307308970098,113.45307308970098
S1_2602_21_62_0306_2023_infered.png,2602,21,62,4,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64837.0,6.0582745016611295,605.827450166113,31483.0,2.9417254983388705,294.17254983388705
S1_2603_21_63_0306_2023_infered.png,2603,21,63,4,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82588.0,7.692861800229764,769.2861800229764,14033.0,1.3071381997702363,130.71381997702363
S1_2605_21_65_0306_2023_infered.png,2605,21,65,4,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67619.0,6.318220514950166,631.8220514950166,28701.0,2.6817794850498338,268.17794850498336
S1_2606_21_66_0306_2023_infered.png,2606,21,66,4,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,30693.0,2.8589747570403947,285.8974757040395,36.0,0.00335330828701835,0.335330828701835,0.0,0.0,0.0,54989.0,5.122085260968113,512.2085260968113,10903.0,1.015586673704474,101.55866737044741
S1_2622_21_82_0306_2023_infered.png,2622,21,82,4,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75930.0,7.072686062036204,707.2686062036204,20691.0,1.9273139379637967,192.73139379637968
S1_2623_21_83_0306_2023_infered.png,2623,21,83,4,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,64609.0,6.036970514950166,603.6970514950166,4.0,0.0003737541528239203,0.03737541528239203,0.0,0.0,0.0,22601.0,2.1118044019933553,211.18044019933552,9106.0,0.8508513289036546,85.08513289036546
S1_2624_21_84_0306_2023_infered.png,2624,21,84,4,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65311.0,6.102564368770764,610.2564368770765,31009.0,2.8974356312292358,289.74356312292355
S1_2625_21_85_0306_2023_infered.png,2625,21,85,4,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,6.0,0.0005588847145030583,0.055888471450305836,0.0,0.0,0.0,0.0,0.0,0.0,90462.0,8.42630484056261,842.630484056261,6153.0,0.5731362747228863,57.31362747228863
S1_2698_22_31_0306_2023_infered.png,2698,22,31,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,25.0,0.0023286863104294096,0.23286863104294095,0.0,0.0,0.0,0.0,0.0,0.0,86518.0,8.058931288229267,805.8931288229268,10078.0,0.9387400254603037,93.87400254603037
S1_2699_22_32_0306_2023_infered.png,2699,22,32,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65005.0,6.073972176079734,607.3972176079734,31315.0,2.9260278239202657,292.6027823920266
S1_2700_22_33_0306_2023_infered.png,2700,22,33,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,20.0,0.0018629490483435278,0.18629490483435276,0.0,0.0,0.0,0.0,0.0,0.0,81706.0,7.610705747197814,761.0705747197815,14895.0,1.3874313037538422,138.74313037538423
S1_2701_22_34_0306_2023_infered.png,2701,22,34,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76006.0,7.10188953488372,710.188953488372,20314.0,1.898110465116279,189.8110465116279
S1_2702_22_35_0306_2023_infered.png,2702,22,35,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,2.0,0.00018687707641196015,0.018687707641196014,0.0,0.0,0.0,0.0,0.0,0.0,85504.0,7.98936877076412,798.936877076412,10814.0,1.0104443521594684,101.04443521594683
S1_2703_22_36_0306_2023_infered.png,2703,22,36,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,2.0,0.00018629490483435278,0.018629490483435276,0.0,0.0,0.0,0.0,0.0,0.0,83784.0,7.804266153320707,780.4266153320707,12835.0,1.195547551774459,119.5547551774459
S1_2704_22_37_0306_2023_infered.png,2704,22,37,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,9.0,0.0008409468438538206,0.08409468438538206,0.0,0.0,0.0,0.0,0.0,0.0,83013.0,7.756613372093024,775.6613372093024,13298.0,1.2425456810631228,124.25456810631228
S1_2705_22_38_0306_2023_infered.png,2705,22,38,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58516.0,5.467649501661129,546.764950166113,37804.0,3.5323504983388703,353.23504983388705
S1_2706_22_39_0306_2023_infered.png,2706,22,39,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,124.0,0.011550284099729873,1.1550284099729873,0.0,0.0,0.0,0.0,0.0,0.0,53473.0,4.980873723103673,498.0873723103673,43024.0,4.007575992796597,400.7575992796597
S1_2708_22_41_0306_2023_infered.png,2708,22,41,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22500.0,2.1023671096345518,210.23671096345518,73820.0,6.897632890365449,689.7632890365448
S1_2711_22_44_0306_2023_infered.png,2711,22,44,5,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,4306.0,0.40109293010836156,40.109293010836154,0.0,0.0,0.0,0.0,0.0,0.0,69018.0,6.428850870928681,642.885087092868,23297.0,2.1700561989629583,217.00561989629583
S1_2712_22_45_0306_2023_infered.png,2712,22,45,5,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,12.0,0.0011212624584717606,0.11212624584717606,0.0,0.0,0.0,0.0,0.0,0.0,83235.0,7.777356727574751,777.7356727574751,13073.0,1.2215220099667774,122.15220099667773
S1_2713_22_46_0306_2023_infered.png,2713,22,46,5,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,126.0,0.011773255813953488,1.1773255813953487,0.0,0.0,0.0,0.0,0.0,0.0,31889.0,2.9796615448504986,297.96615448504986,64305.0,6.008565199335548,600.8565199335548
S1_2714_22_47_0306_2023_infered.png,2714,22,47,5,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,2824.0,0.26304840562610615,26.304840562610615,287.0,0.026733318843729623,2.6733318843729625,0.0,0.0,0.0,76931.0,7.165926661905797,716.5926661905796,16579.0,1.5442916136243674,154.42916136243673
S1_2715_22_48_0306_2023_infered.png,2715,22,48,5,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86983.0,8.127564368770765,812.7564368770765,9337.0,0.8724356312292358,87.24356312292359
S1_2716_22_49_0306_2023_infered.png,2716,22,49,5,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,23.0,0.0021490863787375415,0.21490863787375414,0.0,0.0,0.0,0.0,0.0,0.0,66592.0,6.2222591362126245,622.2259136212624,29705.0,2.775591777408638,277.5591777408638
S1_2717_22_50_0306_2023_infered.png,2717,22,50,5,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86102.0,8.02018194802372,802.0181948023721,10519.0,0.9798180519762785,97.98180519762785
S1_2718_22_51_0306_2023_infered.png,2718,22,51,5,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,5.0,0.00046719269102990036,0.046719269102990034,0.0,0.0,0.0,0.0,0.0,0.0,83116.0,7.7662375415282385,776.6237541528238,13199.0,1.233295265780731,123.3295265780731
S1_2725_22_58_0306_2023_infered.png,2725,22,58,4,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,85.0,0.007917533455459994,0.7917533455459993,0.0,0.0,0.0,0.0,0.0,0.0,60088.0,5.597044120843295,559.7044120843295,36448.0,3.395038345701245,339.50383457012447
S1_2726_22_59_0306_2023_infered.png,2726,22,59,4,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,8.0,0.0007475083056478406,0.07475083056478406,0.0,0.0,0.0,0.0,0.0,0.0,84699.0,7.914150747508306,791.4150747508306,11613.0,1.0851017441860464,108.51017441860465
S1_2727_22_60_0306_2023_infered.png,2727,22,60,4,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,45.0,0.0041916353587729376,0.41916353587729377,0.0,0.0,0.0,0.0,0.0,0.0,63577.0,5.922035582326823,592.2035582326823,32999.0,3.073772782314404,307.3772782314404
S1_2728_22_61_0306_2023_infered.png,2728,22,61,4,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,2.0,0.00018687707641196015,0.018687707641196014,0.0,0.0,0.0,0.0,0.0,0.0,62689.0,5.857568521594684,585.7568521594684,33629.0,3.142244601328904,314.2244601328904
S1_2729_22_62_0306_2023_infered.png,2729,22,62,4,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,7.0,0.0006540697674418605,0.06540697674418605,0.0,0.0,0.0,0.0,0.0,0.0,51863.0,4.846002906976744,484.6002906976744,44450.0,4.153343023255814,415.33430232558135
S1_2730_22_63_0306_2023_infered.png,2730,22,63,4,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78027.0,7.268016269755022,726.8016269755022,18594.0,1.7319837302449779,173.19837302449778
S1_2731_22_64_0306_2023_infered.png,2731,22,64,4,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,9.0,0.0008409468438538206,0.08409468438538206,0.0,0.0,0.0,0.0,0.0,0.0,45852.0,4.284343853820598,428.4343853820598,50459.0,4.714815199335549,471.48151993355486
S1_2732_22_65_0306_2023_infered.png,2732,22,65,4,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49023.0,4.580637458471761,458.0637458471761,47297.0,4.419362541528239,441.9362541528239
S1_2733_22_66_0306_2023_infered.png,2733,22,66,4,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43851.0,4.084608935945602,408.4608935945602,52770.0,4.915391064054398,491.5391064054398
S1_2734_22_67_0306_2023_infered.png,2734,22,67,4,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,15430.0,1.4417566445182723,144.17566445182723,0.0,0.0,0.0,0.0,0.0,0.0,48195.0,4.5032703488372094,450.32703488372096,32695.0,3.054973006644518,305.4973006644518
S1_2749_22_82_0306_2023_infered.png,2749,22,82,4,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65786.0,6.127798304716366,612.7798304716366,30835.0,2.872201695283634,287.2201695283634
S1_2750_22_83_0306_2023_infered.png,2750,22,83,4,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,26406.0,2.4673380398671094,246.73380398671094,0.0,0.0,0.0,0.0,0.0,0.0,62368.0,5.827574750830565,582.7574750830565,7546.0,0.7050872093023256,70.50872093023256
S1_2752_22_85_0306_2023_infered.png,2752,22,85,4,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62601.0,5.831123668767659,583.1123668767659,34020.0,3.168876331232341,316.88763312323414
S1_2825_23_31_0306_2023_infered.png,2825,23,31,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46150.0,4.2987549290526905,429.875492905269,50471.0,4.7012450709473095,470.124507094731
S1_2826_23_32_0306_2023_infered.png,2826,23,32,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,5.0,0.00046719269102990036,0.046719269102990034,0.0,0.0,0.0,0.0,0.0,0.0,70409.0,6.578914036544851,657.8914036544851,25906.0,2.4206187707641194,242.06187707641195
S1_2827_23_33_0306_2023_infered.png,2827,23,33,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,4.0,0.00037258980966870556,0.03725898096687055,0.0,0.0,0.0,0.0,0.0,0.0,71604.0,6.669730182879499,666.9730182879499,25013.0,2.329897227310833,232.9897227310833
S1_2828_23_34_0306_2023_infered.png,2828,23,34,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84622.0,7.906955980066446,790.6955980066446,11698.0,1.093044019933555,109.3044019933555
S1_2829_23_35_0306_2023_infered.png,2829,23,35,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89802.0,8.390967607973423,839.0967607973423,6518.0,0.6090323920265781,60.90323920265781
S1_2830_23_36_0306_2023_infered.png,2830,23,36,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,5.0,0.00046573726208588194,0.04657372620858819,0.0,0.0,0.0,0.0,0.0,0.0,85123.0,7.928990592107306,792.8990592107306,11493.0,1.0705436706306082,107.05436706306082
S1_2831_23_37_0306_2023_infered.png,2831,23,37,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,2.0,0.00018687707641196015,0.018687707641196014,0.0,0.0,0.0,0.0,0.0,0.0,75019.0,7.009665697674419,700.9665697674419,21299.0,1.9901474252491695,199.01474252491695
S1_2832_23_38_0306_2023_infered.png,2832,23,38,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,4.0,0.0003737541528239203,0.03737541528239203,0.0,0.0,0.0,0.0,0.0,0.0,73187.0,6.838486295681063,683.8486295681063,23129.0,2.161139950166113,216.11399501661128
S1_2833_23_39_0306_2023_infered.png,2833,23,39,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67498.0,6.2872667432545715,628.7266743254571,29123.0,2.712733256745428,271.27332567454283
S1_2834_23_40_0306_2023_infered.png,2834,23,40,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42350.0,3.957122093023256,395.71220930232556,53970.0,5.042877906976745,504.2877906976745
S1_2835_23_41_0306_2023_infered.png,2835,23,41,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49813.0,4.654453903654486,465.4453903654486,46507.0,4.345546096345515,434.5546096345515
S1_2836_23_42_0306_2023_infered.png,2836,23,42,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79556.0,7.410438724500885,741.0438724500885,17065.0,1.5895612754991153,158.95612754991154
S1_2837_23_43_0306_2023_infered.png,2837,23,43,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66398.0,6.204132059800664,620.4132059800664,29922.0,2.7958679401993356,279.58679401993356
S1_2838_23_44_0306_2023_infered.png,2838,23,44,5,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,5367.0,0.4999223771229857,49.99223771229857,1084.0,0.1009718384202192,10.09718384202192,0.0,0.0,0.0,59498.0,5.5420871239171605,554.2087123917161,30672.0,2.857018660539634,285.70186605396344
S1_2839_23_45_0306_2023_infered.png,2839,23,45,5,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66026.0,6.16937292358804,616.937292358804,30294.0,2.83062707641196,283.062707641196
S1_2840_23_46_0306_2023_infered.png,2840,23,46,5,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,881.0,0.08231935215946845,8.231935215946844,0.0,0.0,0.0,0.0,0.0,0.0,29405.0,2.7475602159468435,274.75602159468434,66034.0,6.170120431893688,617.0120431893688
S1_2841_23_47_0306_2023_infered.png,2841,23,47,5,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,7.0,0.0006520321669202348,0.06520321669202347,0.0,0.0,0.0,0.0,0.0,0.0,49703.0,4.629707827490918,462.9707827490918,46911.0,4.369640140342161,436.9640140342161
S1_2842_23_48_0306_2023_infered.png,2842,23,48,5,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84428.0,7.888828903654486,788.8828903654486,11892.0,1.111171096345515,111.1171096345515
S1_2843_23_49_0306_2023_infered.png,2843,23,49,5,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,1.0,9.343853820598008e-05,0.009343853820598007,0.0,0.0,0.0,0.0,0.0,0.0,86623.0,8.09392649501661,809.392649501661,9696.0,0.9059800664451827,90.59800664451826
S1_2844_23_50_0306_2023_infered.png,2844,23,50,5,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,13.0,0.0012109168814232931,0.12109168814232932,0.0,0.0,0.0,0.0,0.0,0.0,86869.0,8.091626044027695,809.1626044027695,9739.0,0.9071630390908808,90.71630390908808
S1_2845_23_51_0306_2023_infered.png,2845,23,51,5,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,9.0,0.0008409468438538206,0.08409468438538206,0.0,0.0,0.0,0.0,0.0,0.0,82887.0,7.74484011627907,774.484011627907,13424.0,1.2543189368770764,125.43189368770764
S1_2846_23_52_0306_2023_infered.png,2846,23,52,5,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82792.0,7.711863880522867,771.1863880522867,13829.0,1.2881361194771324,128.81361194771324
S1_2851_23_57_0306_2023_infered.png,2851,23,57,4,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,5.0,0.00046719269102990036,0.046719269102990034,0.0,0.0,0.0,0.0,0.0,0.0,65406.0,6.111441029900332,611.1441029900332,30909.0,2.888091777408638,288.8091777408638
S1_2852_23_58_0306_2023_infered.png,2852,23,58,4,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,26.0,0.0024218337628465862,0.24218337628465864,0.0,0.0,0.0,0.0,0.0,0.0,77649.0,7.232806532741329,723.280653274133,18946.0,1.7647716334958239,176.47716334958238
S1_2853_23_59_0306_2023_infered.png,2853,23,59,4,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,138.0,0.01289451827242525,1.289451827242525,0.0,0.0,0.0,0.0,0.0,0.0,28445.0,2.657859219269103,265.7859219269103,67737.0,6.329246262458472,632.9246262458472
S1_2854_23_60_0306_2023_infered.png,2854,23,60,4,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,410.0,0.03819045549104232,3.8190455491042323,0.0,0.0,0.0,0.0,0.0,0.0,29143.0,2.7145962057937716,271.45962057937714,67068.0,6.247213338715186,624.7213338715186
S1_2855_23_61_0306_2023_infered.png,2855,23,61,4,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84805.0,7.924055232558139,792.4055232558139,11515.0,1.0759447674418605,107.59447674418605
S1_2856_23_62_0306_2023_infered.png,2856,23,62,4,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81570.0,7.621781561461794,762.1781561461794,14750.0,1.378218438538206,137.82184385382058
S1_2857_23_63_0306_2023_infered.png,2857,23,63,4,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84601.0,7.88036762194554,788.0367621945541,12020.0,1.1196323780544604,111.96323780544604
